DATAFLOW,LAST UPDATE,freq,age,n_lang,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Luxembourg,2022,5.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Latvia,2022,5.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Malta,2022,21.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Netherlands,2022,7.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Norway,2022,1.7,u,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Poland,2022,29.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Portugal,2022,33.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Romania,2022,54.1,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Serbia,2022,13.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Sweden,2022,4.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Slovenia,2022,4.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Slovakia,2022,15.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,No languages,Percentage,Total,Türkiye,2022,47.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Austria,2022,52.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Belgium,2022,25.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Bulgaria,2022,33.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Cyprus,2022,60.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Czechia,2022,45.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Germany,2022,41.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Denmark,2022,28.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Euro area – 20 countries (from 2023),2022,36.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Estonia,2022,21.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Greece,2022,52.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Spain,2022,33.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,European Union - 27 countries (from 2020),2022,37.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Finland,2022,19.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,France,2022,34.2,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Croatia,2022,48.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Hungary,2022,29.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Ireland,2022,34.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Iceland,2022,21.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Italy,2022,36.7,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Lithuania,2022,39.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Luxembourg,2022,17.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Latvia,2022,28.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Malta,2022,47.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Netherlands,2022,19.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Norway,2022,13.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Poland,2022,46.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Portugal,2022,29.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Romania,2022,33.3,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Serbia,2022,55.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Sweden,2022,50.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Slovenia,2022,17.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Slovakia,2022,30.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,1 language,Percentage,Total,Türkiye,2022,45.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Austria,2022,23.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Belgium,2022,28.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Bulgaria,2022,10.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Cyprus,2022,20.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Czechia,2022,23.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Germany,2022,29.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Denmark,2022,32.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Euro area – 20 countries (from 2023),2022,25.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Estonia,2022,42.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Greece,2022,12.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Spain,2022,15.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,European Union - 27 countries (from 2020),2022,24.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Finland,2022,33.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,France,2022,28.7,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Croatia,2022,21.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Hungary,2022,13.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Ireland,2022,20.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Iceland,2022,29.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Italy,2022,21.8,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Lithuania,2022,46.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Luxembourg,2022,23.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Latvia,2022,51.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Malta,2022,23.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Netherlands,2022,32.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Norway,2022,13.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Poland,2022,19.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Portugal,2022,23.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Romania,2022,11.5,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Serbia,2022,24.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Sweden,2022,31.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Slovenia,2022,22.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Slovakia,2022,33.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,2 languages,Percentage,Total,Türkiye,2022,5.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Austria,2022,10.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Belgium,2022,22.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Bulgaria,2022,2.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Cyprus,2022,8.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Czechia,2022,6.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Germany,2022,15.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Denmark,2022,27.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Euro area – 20 countries (from 2023),2022,13.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Estonia,2022,31.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Greece,2022,2.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Spain,2022,5.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,European Union - 27 countries (from 2020),2022,11.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Finland,2022,37.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,France,2022,12.6,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Croatia,2022,5.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Hungary,2022,3.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Ireland,2022,7.5,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Iceland,2022,37.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Italy,2022,7.2,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Lithuania,2022,9.1,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Luxembourg,2022,53.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Latvia,2022,15.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Malta,2022,7.6,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Netherlands,2022,40.7,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Norway,2022,71.4,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Poland,2022,4.9,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Portugal,2022,13.3,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Romania,2022,1.1,b,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Serbia,2022,6.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Sweden,2022,13.0,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Slovenia,2022,54.8,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Slovakia,2022,20.2,,
ESTAT:EDAT_AES_L21$DEFAULTVIEW(1.0),,Annual,From 25 to 69 years,3 languages or more,Percentage,Total,Türkiye,2022,1.1,,
